"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",24,"mm"
"Standard travel","Standard force"
"mm","N"
17.0478,16.8339
17.0643,16.8473
17.0807,16.8633
17.0979,16.8831
17.1152,16.8835
17.1318,16.9161
17.1483,16.9237
17.1649,16.941
17.1807,16.9428
17.1974,16.9824
17.2147,16.9911
17.2313,17.0162
17.2482,17.0366
17.2645,17.0573
17.2814,17.0472
17.2975,17.0725
17.3144,17.0905
17.3317,17.0982
17.3482,17.1151
17.365,17.1425
17.3814,17.1352
17.3975,17.1456
17.4141,17.1725
17.4316,17.1946
17.4479,17.2119
17.4651,17.2428
17.4819,17.2488
17.4977,17.2624
17.5142,17.2689
17.531,17.2868
17.5479,17.287
17.5649,17.3034
17.582,17.3136
17.5982,17.3375
17.6151,17.3569
17.631,17.3728
17.6475,17.4033
17.6649,17.4181
17.6812,17.4335
17.6981,17.4418
17.7144,17.4659
17.7309,17.4732
17.7481,17.4921
17.7645,17.5066
17.7813,17.5136
17.799,17.5295
17.8149,17.5453
17.831,17.5749
17.848,17.5862
17.8644,17.6225
17.8814,17.6408
17.8987,17.6705
17.9152,17.6719
17.9311,17.6932
17.9482,17.7001
17.9639,17.7033
17.9807,17.708
17.9986,17.7244
18.0148,17.7424
18.0321,17.7478
18.0484,17.7757
18.0648,17.798
18.081,17.8247
18.0981,17.8471
18.1151,17.8652
18.1319,17.8882
18.1481,17.8903
18.1642,17.9062
18.1805,17.9096
18.1973,17.9381
18.2146,17.9432
18.2313,17.9661
18.2486,17.9781
18.2648,17.9809
18.2808,18.008
18.2971,18.0267
18.3148,18.0493
18.3313,18.0772
18.348,18.118
18.3658,18.1273
18.3812,18.1514
18.3974,18.1637
18.4148,18.1722
18.4311,18.1918
18.4478,18.2021
18.465,18.2176
18.482,18.2375
18.4986,18.2553
18.5148,18.2677
18.5315,18.2872
18.5486,18.3071
18.5652,18.325
18.5821,18.3503
18.5981,18.3759
18.6144,18.409
18.6308,18.4186
18.6477,18.4457
18.665,18.4484
18.6816,18.4605
18.6987,18.463
18.7151,18.4942
18.7312,18.5119
18.7477,18.5276
18.7648,18.5602
18.7818,18.5789
18.7984,18.6006
18.815,18.6058
18.8311,18.6311
18.8475,18.6314
18.8644,18.6534
18.8818,18.6649
18.8987,18.6881
18.9153,18.7025
18.9314,18.7282
18.9479,18.7415
18.9645,18.7539
18.9812,18.7803
18.9976,18.7958
19.0141,18.8167
19.0312,18.8371
19.0471,18.8556
19.0631,18.8571
19.0806,18.8783
19.0979,18.8848
19.1151,18.8977
19.1313,18.9181
