"Specimen width",5.97,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
18.6804,0.0091536
18.6804,0.00365281
18.6804,0.0374396
18.6804,0.026171
18.6804,0.0217237
18.6804,0.0187612
18.6803,0.0116558
18.6803,0.0387208
18.6803,0.0185335
18.6803,0.0315173
18.6803,0.0132773
18.6803,0.0212042
18.6803,0.00681519
18.6803,0.0132468
18.6803,0.0037024
18.6803,0.0163162
18.6803,0.0171592
18.6803,0.00860941
18.6803,0.00106299
18.6803,0.0048815
18.6803,0.000414487
18.6803,-4.89986e-05
18.6803,0.00170767
18.6803,-0.0183328
18.6803,-0.00165451
18.6803,0.0103465
18.6803,0.013898
18.6803,0.0205156
18.6803,0.016955
18.6803,0.0203358
18.6803,-0.00464285
18.6803,0.00711918
18.6803,0.0151911
18.6803,0.00975895
18.6803,0.0048624
18.6803,0.0277029
18.6803,0.0233198
18.6803,0.0318838
18.6803,0.0284124
18.6803,0.0222212
18.6803,0.00750027
18.6803,0.0117842
18.6803,0.0050703
18.6803,0.000156975
18.6803,0.00574169
