"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",26,"mm"
"Standard travel","Standard force"
"mm","N"
13.6044,1.12546
13.6215,1.1274
13.6383,1.11719
13.6551,1.11212
13.6715,1.12411
13.6876,1.12279
13.7039,1.11228
13.7207,1.1164
13.7378,1.11904
13.7547,1.11234
13.7723,1.12284
13.7886,1.12406
13.8048,1.13876
13.821,1.13889
13.8378,1.14345
13.8549,1.12829
13.8717,1.13414
13.8885,1.11519
13.9044,1.11904
13.9205,1.10929
13.9371,1.10457
13.9544,1.09475
13.9714,1.09475
13.9884,1.09454
14.005,1.10952
14.0214,1.13124
14.0377,1.14021
14.0544,1.14628
14.0716,1.14131
14.0883,1.12251
14.1054,1.11073
14.1213,1.10521
14.1375,1.10573
14.1539,1.11534
14.1708,1.1136
14.1881,1.11021
14.2049,1.11704
14.2219,1.1348
14.2381,1.13045
14.2546,1.15419
14.2712,1.15838
14.2883,1.17385
14.3049,1.15059
14.3219,1.16192
14.3382,1.14528
14.3544,1.1479
14.3706,1.1359
14.3872,1.14975
14.4046,1.13643
14.4213,1.14375
14.4384,1.158
14.4547,1.16139
14.471,1.17527
14.4876,1.1773
14.5045,1.18501
14.5217,1.17034
14.5383,1.17602
14.5551,1.16302
14.5711,1.15776
14.5879,1.15776
14.6045,1.15132
14.6217,1.13484
14.6389,1.13713
14.6558,1.15459
14.6717,1.16484
14.6877,1.18242
14.7039,1.20366
14.7208,1.21556
14.7381,1.20778
14.7547,1.18447
14.7722,1.17887
14.7883,1.17268
14.8043,1.16439
14.8205,1.15419
14.8372,1.16747
14.8545,1.17761
14.8714,1.17797
14.8886,1.18777
14.9047,1.20314
14.9213,1.21189
14.9379,1.20176
14.9549,1.21547
14.9717,1.19945
14.9885,1.20413
15.005,1.18082
15.021,1.18031
15.0372,1.15626
15.0539,1.14857
15.0711,1.14082
15.0881,1.15709
15.1053,1.16611
15.1217,1.1804
15.1381,1.20225
15.1545,1.21113
15.1713,1.22691
15.1884,1.21452
15.205,1.22038
15.2218,1.218
15.2376,1.22206
15.254,1.21487
15.2706,1.22784
15.2878,1.21944
15.3049,1.21625
15.3216,1.21403
15.3383,1.21674
15.3545,1.22449
15.371,1.24178
15.388,1.24293
15.4053,1.25271
15.4219,1.24372
15.4388,1.22727
15.4547,1.20692
15.4709,1.20658
15.4866,1.19327
15.5031,1.19034
15.5207,1.19472
15.5378,1.2104
15.555,1.21853
15.5714,1.22824
15.5883,1.24026
15.605,1.24489
15.6222,1.24811
15.6388,1.23248
15.6552,1.23242
15.6717,1.21744
15.6875,1.21959
15.7038,1.20866
15.7206,1.21596
15.7378,1.21646
15.7546,1.22158
15.7718,1.22643
15.7887,1.23717
15.8047,1.24778
15.8208,1.24743
15.8374,1.25691
15.8544,1.25708
15.8715,1.2446
15.8886,1.23574
15.9047,1.23288
15.9212,1.22454
15.9375,1.21398
15.9544,1.22536
15.9714,1.23223
15.9881,1.23085
16.0052,1.24118
16.0218,1.25024
16.0381,1.24795
16.0546,1.23815
16.0713,1.25259
16.0878,1.24885
16.1043,1.24252
16.1212,1.23377
16.1377,1.24799
16.154,1.23219
16.1705,1.23004
16.1878,1.23446
16.2047,1.24265
16.2219,1.24387
16.2381,1.24999
16.2547,1.2596
16.2712,1.27111
16.2881,1.27665
16.3053,1.26389
16.322,1.2696
16.3384,1.26382
16.3542,1.25522
16.3706,1.25885
16.3873,1.26481
16.4045,1.26078
16.4211,1.25718
16.4382,1.26841
16.4548,1.26969
16.4712,1.28112
16.4876,1.29099
16.5043,1.30021
16.5214,1.30313
16.5382,1.29464
16.5553,1.29494
16.5713,1.2806
16.5876,1.28502
16.6039,1.27445
16.6208,1.28531
16.6378,1.27353
16.6549,1.26962
16.672,1.26816
16.6882,1.27256
16.7046,1.27542
16.721,1.28431
16.7383,1.30259
16.755,1.29239
16.7718,1.29218
16.7879,1.27597
16.804,1.28433
16.8207,1.26782
16.8375,1.2746
16.8548,1.27058
16.8715,1.28029
16.8885,1.28175
16.9048,1.30153
16.9214,1.31349
16.9377,1.32084
16.9545,1.33488
16.9715,1.32386
16.9882,1.31331
17.005,1.30074
17.0211,1.30452
17.0374,1.28931
17.054,1.28937
17.0711,1.29144
17.0879,1.29307
17.105,1.30458
17.1214,1.30754
17.138,1.33031
17.1549,1.33932
17.1717,1.34433
17.1891,1.33563
17.2058,1.32861
17.2225,1.31256
17.2383,1.29483
17.254,1.30548
17.2702,1.2843
17.2873,1.29375
17.3047,1.28782
17.3217,1.30684
17.3385,1.30413
17.3548,1.32842
17.3712,1.34002
17.3876,1.35038
17.4044,1.3567
17.4212,1.34116
17.4383,1.33668
17.4548,1.32645
17.4708,1.31563
17.4871,1.30351
17.504,1.31163
17.5218,1.31492
17.5388,1.31785
17.5557,1.3314
17.5721,1.34684
17.5877,1.3542
17.6036,1.35328
17.6205,1.36201
17.6375,1.35923
17.6547,1.33817
17.6725,1.338
17.6888,1.33665
17.7045,1.32986
17.7202,1.32898
17.7367,1.33929
17.7541,1.3291
17.7719,1.33819
17.7891,1.35232
17.805,1.35858
17.8213,1.37337
17.8383,1.38368
17.8553,1.37948
17.872,1.36596
17.8887,1.37192
17.9045,1.36128
17.9203,1.35737
17.9366,1.34922
17.9538,1.3547
17.9712,1.32925
17.9882,1.33244
18.0055,1.34169
18.0215,1.35344
18.0378,1.36008
18.0545,1.37985
18.0718,1.38705
18.0886,1.38669
18.105,1.38299
18.1216,1.37309
18.1377,1.36628
18.1541,1.35542
18.1713,1.34104
18.1886,1.33616
18.2052,1.34664
18.2217,1.36037
18.2376,1.36214
18.2541,1.38906
18.2707,1.40874
18.2876,1.41439
18.3041,1.3962
18.3213,1.4042
18.3382,1.38757
18.354,1.37374
18.3709,1.35592
18.3875,1.36246
18.4048,1.35889
18.4218,1.3545
18.4386,1.37366
18.4554,1.37696
18.4716,1.3932
18.4877,1.39212
18.5043,1.40884
18.5213,1.39682
18.5382,1.40462
18.5551,1.39415
18.5714,1.38807
18.5877,1.37757
18.6045,1.3744
18.6214,1.37278
18.6381,1.37364
18.6546,1.38621
18.6714,1.40486
18.6875,1.40954
18.704,1.41193
18.7209,1.42053
18.7381,1.42422
18.7553,1.41366
18.7722,1.40631
18.7885,1.41368
18.8045,1.40387
18.8208,1.39669
18.8373,1.38848
18.8544,1.3988
18.8713,1.38473
18.8885,1.39642
18.9048,1.40116
18.9211,1.41273
18.9377,1.41499
18.9547,1.4325
18.9717,1.43832
18.9883,1.44219
19.0052,1.44266
19.0212,1.43488
19.0374,1.43515
19.0538,1.419
19.0711,1.4158
19.0882,1.40698
19.105,1.43146
19.1218,1.43175
19.1381,1.45056
19.1544,1.46048
19.1714,1.47766
19.1885,1.45717
19.205,1.45326
19.2218,1.44509
19.2377,1.44366
19.2537,1.42631
19.2701,1.42769
19.2873,1.4263
19.3045,1.42607
19.321,1.41832
19.3386,1.43974
19.3552,1.45619
19.3719,1.46019
19.3884,1.46704
19.4052,1.48261
19.4215,1.48128
19.4378,1.46698
19.4543,1.45806
19.4707,1.44701
19.4873,1.44388
19.5036,1.43296
19.521,1.43439
19.5384,1.43098
19.5556,1.43771
19.5719,1.4284
19.5882,1.45184
19.6044,1.45074
19.6212,1.46972
19.6383,1.46981
19.6552,1.46573
19.6721,1.4487
19.688,1.45034
19.7039,1.44246
19.7207,1.44282
19.7376,1.46028
19.7542,1.45192
19.7709,1.46373
19.7883,1.4696
19.8046,1.47775
19.821,1.47885
19.8375,1.49401
19.8548,1.49731
19.8715,1.49804
19.8885,1.5014
19.9047,1.49174
19.9207,1.48531
19.9372,1.46957
19.9542,1.46054
19.9714,1.45569
19.9881,1.46489
20.0052,1.47105
20.0214,1.48448
20.0379,1.50558
20.0543,1.51214
20.0715,1.51598
20.0884,1.51434
20.1051,1.51024
20.1216,1.50694
20.1375,1.49835
20.1537,1.48757
20.1703,1.47394
20.1876,1.4657
